Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""ESO/Misc Tests/Open ESO Page""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:56:27,31-01-2024 22:56:35,7.873s,PASSED
helpers.Misc.OpenSearchBar(),Chrome 120.0.0.0,,,31-01-2024 22:56:35,31-01-2024 22:56:37,1.493s,PASSED
"setText(findTestObject(""ESO/Page_Home/Search Bar/inputsearchBox""), Character_Name)",Chrome 120.0.0.0,,,31-01-2024 22:56:37,31-01-2024 22:56:37,0.646s,PASSED
delay(1),Chrome 120.0.0.0,,,31-01-2024 22:56:37,31-01-2024 22:56:38,1.003s,PASSED
"verifyElementPresent(findTestObject(""ESO/Page_Home/Search Bar/div_Character suggestion""), 0)",Chrome 120.0.0.0,,,31-01-2024 22:56:38,31-01-2024 22:56:39,0.263s,PASSED
"click(findTestObject(""ESO/Page_Home/Search Bar/a_Character suggestion""))",Chrome 120.0.0.0,,,31-01-2024 22:56:39,31-01-2024 22:56:42,2.976s,PASSED
"callTestCase(findTestCase(""ESO/Age Valitadion/A002 - Valid Age""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:56:42,31-01-2024 22:56:46,4.463s,PASSED
"verifyTextPresent(Character_Name.toUpperCase(), false)",Chrome 120.0.0.0,,,31-01-2024 22:56:46,31-01-2024 22:56:46,0.338s,PASSED
"verifyTextPresent(""MEET THE CHARACTER"", false)",Chrome 120.0.0.0,,,31-01-2024 22:56:46,31-01-2024 22:56:47,0.335s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,31-01-2024 22:56:47,31-01-2024 22:56:47,0.220s,PASSED
,,,,,,,
Test Cases/Data-Driven/DD002 - Meet the Characters,Chrome 120.0.0.0,Test Case to search for characters in game,Data-Driven,31-01-2024 22:56:47,31-01-2024 22:57:06,19.030s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Companions""), false)",Chrome 120.0.0.0,,,31-01-2024 22:56:47,31-01-2024 22:56:47,0.007s,PASSED
"callTestCase(findTestCase(""ESO/Misc Tests/Open ESO Page""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:56:47,31-01-2024 22:56:54,7.210s,PASSED
helpers.Misc.OpenSearchBar(),Chrome 120.0.0.0,,,31-01-2024 22:56:54,31-01-2024 22:56:55,1.159s,PASSED
"setText(findTestObject(""ESO/Page_Home/Search Bar/inputsearchBox""), Character_Name)",Chrome 120.0.0.0,,,31-01-2024 22:56:55,31-01-2024 22:56:56,0.974s,PASSED
delay(1),Chrome 120.0.0.0,,,31-01-2024 22:56:56,31-01-2024 22:56:57,1.012s,PASSED
"verifyElementPresent(findTestObject(""ESO/Page_Home/Search Bar/div_Character suggestion""), 0)",Chrome 120.0.0.0,,,31-01-2024 22:56:57,31-01-2024 22:56:58,0.250s,PASSED
"click(findTestObject(""ESO/Page_Home/Search Bar/a_Character suggestion""))",Chrome 120.0.0.0,,,31-01-2024 22:56:58,31-01-2024 22:57:01,2.957s,PASSED
"callTestCase(findTestCase(""ESO/Age Valitadion/A002 - Valid Age""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:57:01,31-01-2024 22:57:05,4.530s,PASSED
"verifyTextPresent(Character_Name.toUpperCase(), false)",Chrome 120.0.0.0,,,31-01-2024 22:57:05,31-01-2024 22:57:06,0.361s,PASSED
"verifyTextPresent(""MEET THE CHARACTER"", false)",Chrome 120.0.0.0,,,31-01-2024 22:57:06,31-01-2024 22:57:06,0.320s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,31-01-2024 22:57:06,31-01-2024 22:57:06,0.240s,PASSED
,,,,,,,
Test Cases/Data-Driven/DD002 - Meet the Characters,Chrome 120.0.0.0,Test Case to search for characters in game,Data-Driven,31-01-2024 22:57:06,31-01-2024 22:57:25,18.892s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Companions""), false)",Chrome 120.0.0.0,,,31-01-2024 22:57:06,31-01-2024 22:57:06,0.007s,PASSED
"callTestCase(findTestCase(""ESO/Misc Tests/Open ESO Page""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:57:06,31-01-2024 22:57:14,7.595s,PASSED
helpers.Misc.OpenSearchBar(),Chrome 120.0.0.0,,,31-01-2024 22:57:14,31-01-2024 22:57:15,1.172s,PASSED
"setText(findTestObject(""ESO/Page_Home/Search Bar/inputsearchBox""), Character_Name)",Chrome 120.0.0.0,,,31-01-2024 22:57:15,31-01-2024 22:57:16,0.659s,PASSED
delay(1),Chrome 120.0.0.0,,,31-01-2024 22:57:16,31-01-2024 22:57:17,1.005s,PASSED
"verifyElementPresent(findTestObject(""ESO/Page_Home/Search Bar/div_Character suggestion""), 0)",Chrome 120.0.0.0,,,31-01-2024 22:57:17,31-01-2024 22:57:17,0.293s,PASSED
"click(findTestObject(""ESO/Page_Home/Search Bar/a_Character suggestion""))",Chrome 120.0.0.0,,,31-01-2024 22:57:17,31-01-2024 22:57:20,2.964s,PASSED
"callTestCase(findTestCase(""ESO/Age Valitadion/A002 - Valid Age""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:57:20,31-01-2024 22:57:24,4.299s,PASSED
"verifyTextPresent(Character_Name.toUpperCase(), false)",Chrome 120.0.0.0,,,31-01-2024 22:57:24,31-01-2024 22:57:24,0.345s,PASSED
"verifyTextPresent(""MEET THE CHARACTER"", false)",Chrome 120.0.0.0,,,31-01-2024 22:57:24,31-01-2024 22:57:25,0.323s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,31-01-2024 22:57:25,31-01-2024 22:57:25,0.221s,PASSED
,,,,,,,
Test Cases/Data-Driven/DD002 - Meet the Characters,Chrome 120.0.0.0,Test Case to search for characters in game,Data-Driven,31-01-2024 22:57:25,31-01-2024 22:57:47,22.108s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Companions""), false)",Chrome 120.0.0.0,,,31-01-2024 22:57:25,31-01-2024 22:57:25,0.008s,PASSED
"callTestCase(findTestCase(""ESO/Misc Tests/Open ESO Page""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:57:25,31-01-2024 22:57:33,8.423s,PASSED
helpers.Misc.OpenSearchBar(),Chrome 120.0.0.0,,,31-01-2024 22:57:33,31-01-2024 22:57:37,3.639s,PASSED
"setText(findTestObject(""ESO/Page_Home/Search Bar/inputsearchBox""), Character_Name)",Chrome 120.0.0.0,,,31-01-2024 22:57:37,31-01-2024 22:57:38,0.554s,PASSED
delay(1),Chrome 120.0.0.0,,,31-01-2024 22:57:38,31-01-2024 22:57:39,1.016s,PASSED
"verifyElementPresent(findTestObject(""ESO/Page_Home/Search Bar/div_Character suggestion""), 0)",Chrome 120.0.0.0,,,31-01-2024 22:57:39,31-01-2024 22:57:39,0.249s,PASSED
"click(findTestObject(""ESO/Page_Home/Search Bar/a_Character suggestion""))",Chrome 120.0.0.0,,,31-01-2024 22:57:39,31-01-2024 22:57:42,2.871s,PASSED
"callTestCase(findTestCase(""ESO/Age Valitadion/A002 - Valid Age""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:57:42,31-01-2024 22:57:46,4.409s,PASSED
"verifyTextPresent(Character_Name.toUpperCase(), false)",Chrome 120.0.0.0,,,31-01-2024 22:57:46,31-01-2024 22:57:47,0.341s,PASSED
"verifyTextPresent(""MEET THE CHARACTER"", false)",Chrome 120.0.0.0,,,31-01-2024 22:57:47,31-01-2024 22:57:47,0.330s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,31-01-2024 22:57:47,31-01-2024 22:57:47,0.260s,PASSED
,,,,,,,
Test Cases/Data-Driven/DD002 - Meet the Characters,Chrome 120.0.0.0,Test Case to search for characters in game,Data-Driven,31-01-2024 22:57:47,31-01-2024 22:58:10,22.980s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Companions""), false)",Chrome 120.0.0.0,,,31-01-2024 22:57:47,31-01-2024 22:57:47,0.007s,PASSED
"callTestCase(findTestCase(""ESO/Misc Tests/Open ESO Page""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:57:47,31-01-2024 22:57:54,6.967s,PASSED
helpers.Misc.OpenSearchBar(),Chrome 120.0.0.0,,,31-01-2024 22:57:54,31-01-2024 22:57:55,1.177s,PASSED
"setText(findTestObject(""ESO/Page_Home/Search Bar/inputsearchBox""), Character_Name)",Chrome 120.0.0.0,,,31-01-2024 22:57:55,31-01-2024 22:57:56,0.646s,PASSED
delay(1),Chrome 120.0.0.0,,,31-01-2024 22:57:56,31-01-2024 22:57:57,1.016s,PASSED
"verifyElementPresent(findTestObject(""ESO/Page_Home/Search Bar/div_Character suggestion""), 0)",Chrome 120.0.0.0,,,31-01-2024 22:57:57,31-01-2024 22:57:57,0.249s,PASSED
"click(findTestObject(""ESO/Page_Home/Search Bar/a_Character suggestion""))",Chrome 120.0.0.0,,,31-01-2024 22:57:57,31-01-2024 22:58:04,6.740s,PASSED
"callTestCase(findTestCase(""ESO/Age Valitadion/A002 - Valid Age""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:58:04,31-01-2024 22:58:09,4.613s,PASSED
"verifyTextPresent(Character_Name.toUpperCase(), false)",Chrome 120.0.0.0,,,31-01-2024 22:58:09,31-01-2024 22:58:09,0.340s,PASSED
"verifyTextPresent(""MEET THE CHARACTER"", false)",Chrome 120.0.0.0,,,31-01-2024 22:58:09,31-01-2024 22:58:09,0.336s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,31-01-2024 22:58:09,31-01-2024 22:58:10,0.871s,PASSED
,,,,,,,
Test Cases/Data-Driven/DD002 - Meet the Characters,Chrome 120.0.0.0,Test Case to search for characters in game,Data-Driven,31-01-2024 22:58:10,31-01-2024 22:58:29,19.329s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Companions""), false)",Chrome 120.0.0.0,,,31-01-2024 22:58:10,31-01-2024 22:58:10,0.007s,PASSED
"callTestCase(findTestCase(""ESO/Misc Tests/Open ESO Page""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:58:10,31-01-2024 22:58:17,6.819s,PASSED
helpers.Misc.OpenSearchBar(),Chrome 120.0.0.0,,,31-01-2024 22:58:17,31-01-2024 22:58:18,1.193s,PASSED
"setText(findTestObject(""ESO/Page_Home/Search Bar/inputsearchBox""), Character_Name)",Chrome 120.0.0.0,,,31-01-2024 22:58:18,31-01-2024 22:58:19,0.693s,PASSED
delay(1),Chrome 120.0.0.0,,,31-01-2024 22:58:19,31-01-2024 22:58:20,1.002s,PASSED
"verifyElementPresent(findTestObject(""ESO/Page_Home/Search Bar/div_Character suggestion""), 0)",Chrome 120.0.0.0,,,31-01-2024 22:58:20,31-01-2024 22:58:20,0.251s,PASSED
"click(findTestObject(""ESO/Page_Home/Search Bar/a_Character suggestion""))",Chrome 120.0.0.0,,,31-01-2024 22:58:20,31-01-2024 22:58:24,3.545s,PASSED
"callTestCase(findTestCase(""ESO/Age Valitadion/A002 - Valid Age""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:58:24,31-01-2024 22:58:29,4.933s,PASSED
"verifyTextPresent(Character_Name.toUpperCase(), false)",Chrome 120.0.0.0,,,31-01-2024 22:58:29,31-01-2024 22:58:29,0.340s,PASSED
"verifyTextPresent(""MEET THE CHARACTER"", false)",Chrome 120.0.0.0,,,31-01-2024 22:58:29,31-01-2024 22:58:29,0.325s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,31-01-2024 22:58:29,31-01-2024 22:58:29,0.213s,PASSED
